Episode,Reward,Actor_Loss,Critic_Loss,x_pos,Flag_Get,Total_Time
15938,701.0,-0.02371523855254054,2674.7855834960938,835,0,37
15939,882.0,-0.02337860083207488,1407.4291687011719,1123,0,156
15940,887.0,-0.020080836955457926,1364.169921875,1136,0,152
15941,186.0,-0.03243376221507788,3507.6405639648438,295,0,7
15942,169.0,-0.032384565100073814,3605.4891967773438,284,0,8
15943,537.0,-0.018623424228280783,2873.5404663085938,668,0,30
15944,766.5,-0.024972927756607533,826.4913177490234,1118,0,254
15945,569.0,-0.018962159287184477,3350.2838745117188,698,0,27
15946,590.0,-0.02121337689459324,893.0177001953125,798,0,106
15947,183.0,-0.03188783582299948,2000.0188598632812,293,0,8
15948,538.0,-0.029194166883826256,4900.6993408203125,666,0,22
15949,1223.5,-0.022369510494172573,2236.8794555664062,1422,0,109
15950,618.0,-0.02230763016268611,938.9572906494141,833,0,113
15951,193.0,-0.03911035414785147,2795.1985473632812,306,0,7
15952,866.0,-0.01861383067443967,1289.9393615722656,1123,0,161
15953,593.5,-0.027076514437794685,2674.34765625,722,0,36
15954,572.0,-0.03110979776829481,4532.2298583984375,698,0,20
15955,570.5,-0.025039994157850742,2668.1898803710938,698,0,22
15956,589.0,-0.02642745152115822,3098.3082885742188,722,0,28
15957,1260.0,-0.028227142058312893,5793.0810546875,1410,0,50
15958,184.0,-0.01764561701565981,2926.8904418945312,295,0,9
15959,190.0,0.008661729283630848,2398.5776977539062,303,0,10
15960,187.0,-0.0049495878629386425,2270.603485107422,296,0,8
15961,1260.5,-0.02680067252367735,2247.948974609375,1509,0,150
15962,155.0,-0.01990623213350773,2697.0321655273438,272,0,11
15963,561.5,-0.032955486327409744,2320.5845336914062,695,0,32
15964,560.5,-0.033361212350428104,5589.6539306640625,680,0,15
15965,1273.5,-0.02334450464695692,3357.2950439453125,1466,0,95
15966,1202.0,-0.02670648554340005,2073.960723876953,1411,0,117
15967,186.0,-0.006387492176145315,1799.7730407714844,296,0,8
15968,1018.5,-0.01842183293774724,823.4716644287109,1428,0,315
15969,184.0,-0.014444053638726473,1868.5218505859375,295,0,9
15970,570.5,-0.030589053872972727,3417.2799072265625,696,0,22
15971,530.0,-0.02423018543049693,4583.3193359375,656,0,24
15972,566.5,-0.023275154642760754,2999.3108520507812,699,0,28
15973,184.0,-0.012717317789793015,3419.7188110351562,299,0,8
15974,619.0,-0.02561298804357648,1742.2043762207031,794,0,73
15975,1456.0,-0.020615624263882637,3736.1520385742188,1647,0,98
15976,182.0,-0.05190231557935476,2202.5475463867188,293,0,8
15977,150.0,-0.022629122249782085,2512.7130737304688,267,0,10
15978,578.5,-0.0017269295640289783,4067.1041259765625,698,0,20
15979,701.0,-0.02593661332502961,1701.9077453613281,896,0,95
15980,593.0,-0.008565910626202822,3321.203857421875,722,0,34
15981,164.0,-0.0508881863206625,7625.632568359375,274,0,9
15982,1115.0,-0.020230394322425127,1154.283203125,1408,0,196
15983,575.0,-0.01383326924405992,2052.9498291015625,722,0,47
15984,196.0,-0.04421920608729124,1798.3713684082031,306,0,7
15985,174.0,-0.020888580475002527,1581.84326171875,285,0,9
15986,1168.0,-0.015758002176880836,1389.6076965332031,1413,0,154
15987,568.0,-0.020836819894611835,1875.6609497070312,722,0,49
15988,601.0,-0.015392891364172101,5406.61328125,722,0,17
15989,1262.0,-0.02563243405893445,6595.43408203125,1415,0,52
15990,1234.0,-0.02516582515090704,3221.84423828125,1421,0,90
15991,876.5,-0.0208910065703094,1012.1588897705078,1152,0,180
15992,183.0,-0.035867126658558846,3129.7060546875,298,0,8
15993,206.0,-0.005607028026133776,1722.6223449707031,315,0,6
15994,558.5,-0.009032366797327995,4059.7760009765625,686,0,24
15995,759.0,-0.030478380154818296,3334.3106079101562,898,0,39
15996,1073.0,-0.022254567593336105,1142.5523681640625,1424,0,259
15997,175.0,-0.0125744401011616,2244.7138671875,292,0,10
15998,913.0,-0.022109289653599262,1465.1529846191406,1134,0,124
15999,1340.5,-0.01922301994636655,4119.434997558594,1505,0,76
16000,737.0,-0.01425784919410944,3629.359130859375,874,0,34
16001,183.0,-0.03281125891953707,1612.7562866210938,293,0,8
16002,1119.5,-0.024273938965052366,1337.6630859375,1423,0,205
16003,571.0,-0.027773074340075254,2981.25048828125,711,0,36
16004,153.0,-0.02182566048577428,1914.1494140625,265,0,10
16005,632.0,-0.02914968365803361,1351.5195007324219,807,0,73
16006,654.5,-0.022877668030560017,1873.7320251464844,814,0,61
16007,1167.0,-0.021902226377278566,1311.203857421875,1515,0,257
16008,959.5,-0.024361512158066034,1499.8378601074219,1219,0,160
16009,202.0,-0.031408630311489105,1055.748779296875,313,0,8
16010,745.0,-0.015375930815935135,2677.3969116210938,898,0,53
16011,173.0,-0.009584719082340598,1757.2025146484375,290,0,9
16012,154.0,-0.01837489800527692,1334.5264892578125,268,0,12
16013,546.5,-0.02876854734495282,2963.28125,685,0,34
16014,1155.0,-0.025438161566853523,1653.0188598632812,1407,0,156
16015,640.0,-0.017348057124763727,1014.6306762695312,898,0,158
16016,669.0,-0.022206333465874195,1475.1701965332031,842,0,71
16017,178.0,-0.033933927305042744,2222.9976806640625,293,0,8
16018,549.0,-0.016429679468274117,3532.7766723632812,685,0,29
16019,956.5,-0.024990514386445284,2538.006103515625,1135,0,84
16020,178.0,-0.0232324437238276,1946.0665893554688,293,0,8
16021,716.0,-0.020002991892397404,637.7725524902344,1128,0,316
16022,581.5,-0.01923314668238163,1143.5350952148438,798,0,112
16023,188.0,-0.0365716814994812,1219.4306640625,298,0,7
16024,184.0,-0.020449406001716852,1177.3152770996094,294,0,8
16025,786.5,-0.022111776284873486,902.7377166748047,1136,0,256
16026,174.0,-0.0232421369291842,1637.0640563964844,289,0,8
16027,570.0,-0.015069064684212208,2484.82421875,704,0,37
16028,698.0,-0.016537537798285484,1947.6692810058594,853,0,59
16029,195.0,-0.008342827204614878,579.7015686035156,308,0,10
16030,582.0,-0.01945720100775361,1131.4382019042969,799,0,120
16031,1175.0,-0.021367108915001154,1902.7137451171875,1410,0,133
16032,583.5,-0.02682463824748993,2461.3381958007812,722,0,36
16033,177.0,-0.02673049969598651,1616.8879089355469,292,0,8
16034,519.5,-0.0149428506847471,2564.6870727539062,661,0,37
16035,582.0,-0.011024696053937078,4041.0721435546875,710,0,20
16036,169.0,-0.012496746378019452,1256.3912658691406,287,0,11
16037,638.5,-0.021097717341035604,1570.0409545898438,812,0,69
16038,781.0,-0.019484190735965967,796.3795623779297,1125,0,253
16039,864.0,-0.025179913267493248,1281.8291015625,1135,0,175
16040,585.5,-0.026418236549943686,3123.04296875,720,0,32
16041,178.0,-0.03774445131421089,1702.4797668457031,295,0,10
16042,185.0,-0.019521235954016447,1425.1385192871094,303,0,10
16043,1164.5,-0.020087182987481356,1802.7933349609375,1410,0,147
16044,190.0,-0.019809789024293423,926.6455535888672,300,0,8
16045,814.0,-0.019200963899493217,854.7020263671875,1126,0,221
16046,583.5,-0.01744571328163147,3036.2321166992188,722,0,36
16047,568.5,-0.015198150416836143,2996.5256958007812,701,0,32
16048,166.0,-0.01692425785586238,1466.3416748046875,276,0,9
16049,942.0,-0.029030018020421267,2579.57373046875,1127,0,88
16050,910.0,-0.029676496982574463,1502.1377258300781,1132,0,125
16051,580.5,-0.03452260885387659,4748.119384765625,698,0,18
16052,694.5,-0.019572940655052662,1387.1180725097656,875,0,81
16053,179.0,-0.029291594866663218,1927.9359436035156,292,0,7
16054,688.0,-0.02188757574185729,1582.628662109375,898,0,115
16055,877.0,-0.025297789834439754,1336.3367004394531,1124,0,157
16056,660.5,-0.021478126756846905,1396.9144592285156,863,0,103
16057,556.5,-0.011378431227058172,2984.804931640625,690,0,29
16058,828.5,-0.018511744681745768,1192.2429809570312,1125,0,209
16059,186.0,-0.006432282272726297,1117.2214050292969,298,0,10
16060,1240.5,-0.023707638029009104,3908.1146240234375,1408,0,73
16061,957.5,-0.024601692333817482,2890.7402954101562,1124,0,73
16062,189.0,-0.013817110331729054,2898.5023193359375,304,0,7
16063,549.0,-0.027434077113866806,2952.8076171875,692,0,37
16064,705.0,-0.016769101843237877,2623.593994140625,854,0,47
16065,716.5,-0.01990622514858842,4507.95166015625,850,0,29
16066,933.5,-0.027795937843620777,1674.9171447753906,1136,0,109
16067,198.0,-0.027491153217852116,1688.5705261230469,307,0,6
16068,1097.5,-0.021407160442322493,1057.6939392089844,1414,0,218
16069,182.0,-0.007767630973830819,2256.8906860351562,298,0,8
16070,174.0,-0.012391506228595972,1500.5470886230469,286,0,9
16071,705.5,-0.01332774362526834,1970.2855834960938,871,0,66
16072,579.5,-0.02033416973426938,3396.0439453125,706,0,22
16073,458.5,-0.022359273862093687,529.9636688232422,897,0,347
16074,169.0,-0.011147992685437202,1504.8352355957031,286,0,10
16075,573.0,-0.019990673288702965,1163.2671813964844,792,0,117
16076,175.0,-0.015631246380507946,1314.4435729980469,291,0,9
16077,170.0,-0.03150124941021204,1325.3659057617188,287,0,10
16078,175.0,-0.029405107256025076,1105.7601318359375,290,0,9
16079,1188.5,-0.02015725476667285,1921.8367309570312,1405,0,113
16080,188.0,-0.016534242313355207,1161.7185974121094,304,0,8
16081,184.0,-0.03144781291484833,651.4709320068359,294,0,8
16082,969.0,-0.016604024916887283,2431.58935546875,1155,0,83
16083,180.0,-0.023480164352804422,569.2672271728516,291,0,10
16084,178.0,-0.012187511660158634,1025.1308288574219,288,0,8
16085,203.0,-0.04451840277761221,551.5544586181641,311,0,6
16086,507.5,-0.018249679822474718,715.8847198486328,816,0,203
16087,844.5,-0.020977608859539032,889.383544921875,1135,0,196
16088,544.5,-0.01745031587779522,967.1258850097656,814,0,165
16089,541.0,-0.008501690346747637,2323.052490234375,685,0,36
16090,176.0,-0.008873390965163708,693.8936767578125,293,0,11
16091,670.0,-0.027041061781346798,1826.6772155761719,836,0,69
16092,181.0,-0.0206089923158288,765.5016174316406,301,0,12
16093,927.0,-0.025026182644069195,1439.75390625,1126,0,104
16094,570.5,-0.024242264218628407,2067.2578125,717,0,45
16095,1149.5,-0.023203379008919,1406.5509033203125,1405,0,167
16096,555.0,-0.017189292702823877,3531.60791015625,691,0,34
16097,157.0,-0.018413197249174118,1190.2628784179688,274,0,10
16098,182.0,-0.026814023964107037,872.9403076171875,298,0,8
16099,199.0,-0.03381628356873989,2208.7798461914062,312,0,5
16100,552.5,-0.012032067636027932,4052.04736328125,687,0,30
16101,556.5,-0.02384522557258606,2392.057861328125,688,0,32
16102,579.5,-0.02191124251112342,2240.807373046875,722,0,45
16103,1241.0,-0.025785129982978106,4048.656005859375,1401,0,64
16104,193.0,-0.03144302777945995,1841.4242248535156,308,0,7
16105,165.0,-0.010880852118134499,960.0149230957031,277,0,11
16106,185.0,-0.040233299136161804,783.6362152099609,294,0,8
16107,589.5,-0.022817492950707674,3719.37451171875,722,0,35
16108,184.0,-0.011402501724660397,886.6945953369141,300,0,8
16109,194.0,-0.03373675886541605,863.0382537841797,303,0,7
16110,933.0,-0.02497387258335948,2249.295166015625,1127,0,97
16111,405.5,-0.022648011799901724,585.3884582519531,896,0,394
16112,970.0,-0.017603231128305197,2857.3214721679688,1138,0,71
16113,170.0,-0.021024687215685844,835.3816223144531,287,0,11
16114,654.5,-0.02356040570884943,1596.0870666503906,863,0,108
16115,565.5,-0.023190027568489313,4640.87890625,692,0,22
16116,164.0,-0.01571840327233076,835.0367584228516,276,0,10
16117,580.0,-0.015849031042307615,5856.3858642578125,706,0,19
16118,864.5,-0.02184854866936803,1103.8428039550781,1124,0,166
16119,729.0,-0.027923286892473698,2417.0405883789062,896,0,67
16120,651.0,-0.0219309045933187,1073.3717346191406,867,0,114
16121,581.5,-0.024683888535946608,891.25048828125,820,0,139
16122,987.5,-0.022512991912662983,2321.1202392578125,1217,0,131
16123,918.5,-0.020949747879058123,1563.8939208984375,1122,0,111
16124,880.5,-0.023058493621647358,1374.5551147460938,1125,0,152
16125,963.5,-0.018537309020757675,3941.7883911132812,1129,0,62
16126,1021.0,-0.022266036365181208,2509.6021728515625,1220,0,107
16127,1188.5,-0.024578305892646313,2060.524871826172,1418,0,145
16128,550.5,-0.025617398787289858,2851.5853271484375,679,0,25
16129,195.0,-0.01661231881007552,1167.8428649902344,306,0,8
16130,539.0,-0.024440311826765537,4423.8687744140625,668,0,27
16131,589.0,-0.022753776982426643,3957.7633056640625,722,0,33
16132,194.0,-0.026953174732625484,1645.71826171875,303,0,7
16133,574.0,-0.013925328152254224,2961.6116943359375,722,0,43
16134,922.5,-0.027299498673528433,1711.1777954101562,1136,0,115
16135,193.0,0.0021333894692361355,1070.4774169921875,304,0,8
16136,191.0,-0.02490522339940071,1254.5409851074219,300,0,7
16137,185.0,-0.003958569606766105,1867.982421875,300,0,8
16138,567.5,-0.017843571957200766,3271.7184448242188,703,0,31
16139,606.5,-0.0169111848808825,1484.9300842285156,801,0,95
16140,183.0,-0.022286944091320038,862.0045928955078,293,0,8
16141,557.5,-0.017103364691138268,1980.0430908203125,718,0,63
16142,185.0,-0.03020505467429757,1229.7771911621094,294,0,7
16143,590.5,-0.025067131500691175,897.3915405273438,846,0,156
16144,573.5,-0.010480880737304688,5333.9095458984375,699,0,21
16145,864.5,-0.021980187389999628,1378.8693542480469,1122,0,165
16146,648.0,-0.020424120593816042,1207.5783996582031,836,0,86
16147,1187.0,-0.020928640849888325,2212.8621826171875,1397,0,114
16148,199.0,-0.0100001220125705,1731.0623779296875,316,0,9
16149,178.0,-0.011234731646254659,1310.5267639160156,294,0,9
16150,696.5,-0.02087069395929575,1657.0203552246094,898,0,99
16151,590.5,-0.017746428959071636,3615.274658203125,722,0,34
16152,706.0,-0.02241040300577879,4669.0216064453125,834,0,26
16153,580.0,-0.011007275432348251,5476.776611328125,702,0,19
16154,197.0,-0.03193740360438824,991.8006439208984,309,0,10
16155,186.0,-0.020490967202931643,1170.8447265625,296,0,8
16156,154.0,-0.022885961458086967,1472.5220642089844,266,0,10
16157,178.0,-0.01936047477647662,889.9208526611328,288,0,9
16158,1018.0,-0.023867996875196695,5670.8665771484375,1154,0,43
16159,708.0,-0.020805335603654385,608.8200378417969,1139,0,334
16160,1708.5,-0.021340589504688978,2069.5183715820312,2028,0,229
16161,789.0,-0.02169918781146407,1027.794677734375,1117,0,238
16162,894.0,-0.024112923070788383,1442.7763366699219,1125,0,135
16163,957.5,-0.01892512198537588,2029.1956787109375,1133,0,102
16164,661.0,-0.023434179835021496,2225.140869140625,823,0,65
16165,557.5,-0.01837369753047824,3021.4645385742188,695,0,33
16166,189.0,-0.02673730393871665,1892.3818054199219,304,0,8
16167,166.0,-0.004752995213493705,1485.1286926269531,283,0,10
16168,563.0,-0.02226180024445057,3203.0145874023438,700,0,34
16169,589.0,-0.02181590348482132,3452.561279296875,722,0,33
16170,927.0,-0.023695955984294415,1666.0047607421875,1151,0,126
16171,176.0,-0.016016813926398754,1294.9832763671875,292,0,9
16172,531.0,-0.026115840300917625,5866.241943359375,658,0,21
16173,1076.0,-0.022835515905171633,982.43408203125,1415,0,252
16174,191.0,-0.033107517287135124,1950.9034729003906,305,0,7
16175,946.5,-0.019635748583823442,3273.5687866210938,1122,0,71
16176,185.0,-0.008417182136327028,1637.0543823242188,299,0,8
16177,862.5,-0.023487886879593134,1333.6306762695312,1134,0,172
16178,167.0,-0.027937774546444416,1112.1552124023438,278,0,9
16179,1158.0,-0.023674270138144493,1546.4863586425781,1415,0,160
16180,154.0,-0.004656359553337097,1408.3344421386719,270,0,10
16181,185.0,-0.01795433508232236,1383.9303894042969,294,0,7
16182,1207.0,-0.02556935651227832,2410.2306518554688,1411,0,107
16183,193.0,-0.027039288077503443,662.7471771240234,303,0,7
16184,632.0,-0.018371164333075285,1510.7012939453125,819,0,85
16185,154.0,-0.018281209282577038,1016.9437103271484,272,0,11
16186,649.0,-0.02140277298167348,1159.8529357910156,898,0,149
16187,670.5,-0.024959528353065252,1312.6358032226562,867,0,97
16188,1274.0,-0.027044531423598528,5013.4808349609375,1429,0,57
16189,542.0,-0.013160537462681532,3182.63525390625,675,0,36
16190,591.0,-0.011980317067354918,3588.1275634765625,722,0,31
16191,514.0,-0.026007618755102158,3430.8645629882812,654,0,39
16192,192.0,-0.028517664410173893,2727.9483032226562,304,0,6
16193,855.0,-0.019671226851642132,988.686767578125,1230,0,279
16194,552.0,-0.0186264687217772,3876.253173828125,686,0,27
16195,545.5,-0.017859976273030043,2330.3455200195312,699,0,48
16196,1379.5,-0.03054837789386511,4272.0181884765625,1521,0,71
16197,565.5,-0.014821171527728438,6227.4151611328125,686,0,21
16198,559.0,-0.02641225839033723,4274.0643310546875,692,0,26
16199,188.0,-0.04054279252886772,2194.5565185546875,303,0,7
16200,164.0,-0.016280546318739653,1504.6369934082031,275,0,9
16201,177.0,-0.02200781973078847,2254.9361572265625,285,0,8
16202,567.5,-0.019958290737122297,5910.12255859375,691,0,19
16203,157.0,-0.017111991997808218,1491.7208251953125,274,0,10
16204,177.0,-0.012736789416521788,1037.7759246826172,294,0,9
16205,585.5,-0.02486182702705264,3835.4911499023438,718,0,31
16206,192.0,-0.014749595429748297,765.3491363525391,301,0,7
16207,930.0,-0.023082863073796034,2094.2461547851562,1144,0,111
16208,555.0,-0.02439109794795513,2519.8753662109375,706,0,45
16209,931.5,-0.02529802266508341,2082.3836669921875,1120,0,102
16210,187.0,-0.014569770777598023,1291.2242736816406,301,0,7
16211,557.5,-0.02497540134936571,4679.8912353515625,684,0,22
16212,173.0,-0.0385691924020648,865.3465423583984,285,0,11
16213,167.0,-0.035312484949827194,2034.3952331542969,282,0,9
16214,561.5,-0.016248018015176058,4258.7542724609375,688,0,22
16215,172.0,-0.03188871964812279,967.5199890136719,283,0,10
16216,745.5,-0.021882441826164722,1259.7660675048828,1127,0,294
16217,189.0,-0.017960235476493835,611.2631378173828,299,0,8
16218,546.5,-0.01515516103245318,1612.2664794921875,722,0,73
16219,976.0,-0.020562575664371252,1299.0680847167969,1235,0,166
16220,192.0,-0.028228408191353083,1228.9722595214844,306,0,7
16221,503.5,-0.01949961483478546,769.579345703125,827,0,230
16222,847.0,-0.02200688747689128,1262.7613525390625,1120,0,178
16223,864.5,-0.01812796900048852,958.3043365478516,1138,0,184
16224,183.0,-0.01572863571345806,647.4704437255859,293,0,8
16225,1295.0,-0.019807014148682356,2836.277099609375,1511,0,115
16226,584.0,-0.02000487595796585,3426.2861938476562,719,0,36
16227,568.0,-0.01975303888320923,5394.32421875,694,0,20
16228,537.5,-0.020185903646051884,3490.7860717773438,667,0,25
16229,192.0,-0.0013623046688735485,1623.3374938964844,306,0,7
16230,759.0,-0.020772837568074465,5346.0211181640625,898,0,44
16231,671.0,-0.02268675109371543,1613.4436340332031,892,0,126
16232,947.5,-0.027513897977769375,2029.9305419921875,1115,0,96
16233,1229.5,-0.024345652665942907,1972.5637512207031,1441,0,111
16234,985.0,-0.026433352380990982,4195.0013427734375,1139,0,52
16235,198.0,-0.013232680968940258,1965.6256713867188,306,0,7
16236,592.5,-0.024172499775886536,6476.7484130859375,711,0,19
16237,860.5,-0.021810733247548342,1445.1351318359375,1140,0,180
16238,714.5,-0.0171320759691298,3370.053955078125,861,0,42
16239,918.0,-0.026706264819949865,1650.9300537109375,1123,0,120
16240,1122.5,-0.023208862636238337,1016.0532836914062,1411,0,199
16241,166.0,-0.02077030949294567,2132.501220703125,283,0,10
16242,193.0,-0.01598976645618677,1982.1369934082031,308,0,7
16243,733.0,-0.022923823911696672,626.1878356933594,1147,0,317
16244,178.0,-0.019258614163845778,925.7165985107422,290,0,10
16245,555.0,-0.017855676356703043,3425.864501953125,687,0,35
16246,564.0,-0.023557335138320923,6765.21337890625,688,0,17
16247,731.0,-0.017111399676650763,4660.85546875,865,0,31
16248,582.0,-0.019572371151298285,5099.3046875,699,0,20
16249,672.5,-0.01984973717480898,3213.679443359375,815,0,43
16250,1247.0,-0.027069634757936,4018.5737915039062,1410,0,61
16251,510.5,-0.016234326642006636,2088.1602172851562,664,0,54
16252,194.0,-0.017808179836720228,1662.0044250488281,305,0,8
16253,155.0,-0.018709560856223106,2153.121795654297,272,0,10
16254,1155.5,-0.017928076442331076,1608.9898986816406,1406,0,156
16255,1143.0,-0.023393315263092518,1419.449951171875,1428,0,187
16256,1131.0,-0.021286546252667904,1330.6058654785156,1437,0,208
16257,743.0,-0.021562655456364155,3238.6864013671875,898,0,60
16258,766.5,-0.0196368177421391,896.4114990234375,1136,0,285
16259,1252.0,-0.024867115542292595,4233.655029296875,1408,0,61
16260,710.0,-0.013974417932331562,2450.5611572265625,860,0,48
16261,921.5,-0.022876455448567867,1695.7084655761719,1127,0,113
16262,1055.5,-0.01933772675693035,2687.1243286132812,1237,0,82
16263,562.5,-0.021492269821465015,3186.4509887695312,701,0,33
16264,648.0,-0.023577312473207712,1687.109619140625,842,0,92
16265,186.0,-0.006632879376411438,2129.986572265625,297,0,8
16266,953.5,-0.023751974571496248,3329.7138671875,1120,0,64
16267,961.0,-0.02670477330684662,2691.03271484375,1133,0,76
16268,190.0,-0.019901306834071875,1587.5136413574219,300,0,8
16269,180.0,-0.0025142119266092777,1703.2519836425781,291,0,9
16270,529.5,-0.02228572592139244,4137.3367919921875,655,0,26
16271,188.0,-0.012222172459587455,2056.522003173828,304,0,9
16272,194.0,-0.01745713595300913,1017.4725189208984,304,0,7
16273,547.0,-0.016884370241314173,5008.2576904296875,670,0,22
16274,186.0,-0.03703949134796858,984.7348175048828,294,0,7
16275,556.0,-0.026422441005706787,4327.2530517578125,677,0,24
16276,576.0,-0.016533384565263987,4558.2591552734375,702,0,23
16277,1184.5,-0.01791712734848261,1537.3545837402344,1405,0,128
16278,646.5,-0.016989024356007576,1358.2658996582031,839,0,98
16279,971.5,-0.016966755036264658,2794.2662963867188,1138,0,72
16280,556.0,-0.01933497888967395,2863.240478515625,693,0,30
16281,609.5,-0.02192853670567274,1376.7418212890625,820,0,116
16282,188.0,-0.011779939755797386,1173.0838928222656,302,0,11
16283,585.0,-0.013620461570098996,3896.1173706054688,720,0,31
16284,676.5,-0.023529905825853348,2329.84765625,843,0,66
16285,589.5,-0.018933433573693037,1440.2963562011719,800,0,106
16286,157.0,-0.029077406972646713,2112.7930297851562,273,0,10
16287,685.0,-0.019974390976130962,3217.29052734375,827,0,40
16288,129.0,-0.0348879573866725,2687.1375732421875,247,0,12
16289,188.0,-0.03550609573721886,8489.025756835938,302,0,8
16290,156.0,-0.010629481635987759,1668.6891784667969,268,0,10
16291,767.0,-0.024387660901993513,5377.604248046875,898,0,31
16292,1240.0,-0.01899558585137129,2471.65283203125,1430,0,92
16293,642.0,-0.0260244426317513,1313.7945556640625,889,0,146
16294,908.0,-0.02612204384058714,1406.1903381347656,1124,0,116
16295,563.5,-0.025981028098613024,825.6451416015625,805,0,142
16296,576.0,-0.017252754885703325,6872.2728271484375,695,0,18
16297,188.0,-0.023245496209710836,1865.9005432128906,304,0,8
16298,596.5,-0.013627565000206232,3218.3756103515625,722,0,33
16299,199.0,-0.006333520635962486,1112.0469360351562,312,0,11
16300,655.5,-0.019460744224488735,2336.552490234375,818,0,63
16301,602.5,-0.015542316483333707,7585.11767578125,721,0,16
16302,2377.5,-0.023999471683055162,2349.4281005859375,2730,0,263
16303,191.0,-0.005493710283190012,2301.498046875,305,0,7
16304,115.0,-0.024035103153437376,2654.4561157226562,234,0,13
16305,181.0,-0.011818957282230258,1254.2274475097656,292,0,9
16306,145.0,-0.03230192884802818,1880.0970458984375,261,0,10
16307,963.0,-0.023730270098894835,3291.18408203125,1127,0,63
16308,189.0,-0.011021481128409505,740.2513732910156,300,0,9
16309,1235.5,-0.02354101464152336,2577.442626953125,1411,0,86
16310,714.0,-0.023155365139245987,1417.1835632324219,898,0,89
16311,570.0,-0.023800427094101906,3333.4903564453125,702,0,26
16312,191.0,-0.05286872200667858,2132.6493530273438,305,0,7
16313,197.0,-0.01652277959510684,2031.3091735839844,312,0,7
16314,961.0,-0.024940668139606714,2905.7296752929688,1133,0,70
16315,183.0,-0.013738060835748911,1262.0418090820312,299,0,8
16316,1255.5,-0.02270372724160552,6093.1375732421875,1403,0,48
16317,628.5,-0.022342190612107515,1230.046630859375,898,0,172
16318,198.0,-0.033653213642537594,659.5522918701172,308,0,8
16319,180.0,-0.012464012484997511,1385.2376098632812,296,0,9
16320,1240.0,-0.023734569549560547,2730.3432006835938,1409,0,72
16321,583.5,-0.020046462304890156,3392.4032592773438,721,0,35
16322,544.0,-0.022211133502423763,4481.9935302734375,677,0,26
16323,839.0,-0.02138348948210478,1085.9094848632812,1137,0,206
16324,189.0,-0.02046594163402915,1028.4998168945312,298,0,8
16325,584.0,-0.021217205561697483,2644.288818359375,722,0,38
16326,650.5,-0.017055077012628317,1679.0785217285156,827,0,76
16327,973.0,-0.026443103794008493,3634.8535766601562,1118,0,55
16328,703.5,-0.016227410174906254,2566.6688232421875,861,0,53
16329,613.5,-0.019828053191304207,1484.1342468261719,825,0,106
16330,578.5,-0.02962883561849594,5247.5091552734375,701,0,19
16331,694.5,-0.027875948697328568,2463.0556640625,854,0,65
16332,635.5,-0.022797292564064264,1783.0151977539062,822,0,82
16333,583.0,-0.03347647190093994,5480.899169921875,711,0,28
16334,802.5,-0.021758925635367632,908.1931762695312,1148,0,245
16335,693.0,-0.027927501127123833,2415.906982421875,861,0,71
16336,158.0,-0.02317916229367256,2352.1399536132812,279,0,14
16337,192.0,-0.011903383070603013,1545.5664978027344,301,0,8
16338,1155.0,-0.018530480563640594,1654.7422790527344,1411,0,161
16339,547.5,-0.02105592330917716,3845.2572021484375,673,0,22
16340,900.0,-0.021110553294420242,1571.4113159179688,1125,0,124
16341,174.0,-0.019179283175617456,1578.8531188964844,292,0,11
16342,1040.5,-0.018615031614899635,2152.1851196289062,1236,0,96
16343,540.0,-0.022785698529332876,2470.7091064453125,685,0,38
16344,179.0,-0.03867681324481964,2112.7164306640625,294,0,8
16345,672.0,-0.01860516006127,3624.6802978515625,819,0,45
16346,187.0,0.002019825391471386,2490.4541625976562,302,0,8
16347,861.5,-0.02074293512851,1044.9943084716797,1151,0,189
16348,533.5,-0.029795021284371614,1785.5415344238281,684,0,47
16349,190.0,-0.0017091520130634308,980.9102478027344,302,0,9
16350,561.0,-0.02008479367941618,4842.891357421875,687,0,18
16351,925.0,-0.01995714707300067,1993.9954833984375,1126,0,111
16352,187.0,-0.021367943845689297,1119.3274841308594,298,0,8
16353,586.0,-0.010570539394393563,7181.9139404296875,710,0,16
16354,184.0,-0.018251863308250904,1443.1480407714844,293,0,7
16355,556.0,-0.020526695530861616,4233.7894287109375,689,0,27
16356,185.0,-0.00702857575379312,2451.7431640625,299,0,7
16357,182.0,-0.034973109140992165,1338.5308837890625,291,0,8
16358,173.0,-0.01784463692456484,1239.3188171386719,284,0,10
16359,547.5,-0.02121183229610324,4958.967529296875,674,0,22
16360,574.0,-0.01837779488414526,6150.2056884765625,700,0,18
16361,1102.5,-0.022313201799988747,1136.0900573730469,1414,0,219
16362,577.0,-0.015538205858319998,4649.14453125,703,0,23
16363,173.0,-0.01760729355737567,1853.0286865234375,288,0,9
16364,587.5,-0.025703247170895338,7279.8052978515625,698,0,16
16365,1240.0,-0.025341093074530363,3546.9916381835938,1408,0,67
16366,747.5,-0.02566040400415659,4075.9443969726562,883,0,35
16367,629.0,-0.02030876651406288,1235.9098205566406,898,0,168
16368,199.0,-0.014406709698960185,2354.7208251953125,307,0,7
16369,885.5,-0.023958786856383085,1514.6703491210938,1132,0,147
16370,583.5,-0.019517178647220135,1024.9194641113281,898,0,222
16371,568.0,-0.023320666514337063,5019.317138671875,697,0,22
16372,584.5,-0.023739085532724857,3364.987060546875,722,0,35
16373,1030.5,-0.022723008878529072,1041.6728057861328,1410,0,290
